kst-22112-2573,BRIEF VAN DE MINISTER VAN BUITENLANDSE ZAKEN,2,https://zoek.officielebekendmakingen.nl/kst-22112-2573.xml,"['kst-22112-2572', 'kst-22112-2574', 'kst-22112-2575', 'kst-22112-2576', 'kst-22112-2577', 'kst-22112-2578', 'kst-22112-2579']",,"[('verordening', 46), ('explosieven', 38), ('precursoren', 33), ('cur', 30), ('li', 23), ('nederland', 23), ('herziening', 22), ('nr', 19), ('voorstel', 19), ('tussenkop', 19)]"
kst-22112-2574,BRIEF VAN DE MINISTER VAN BUITENLANDSE ZAKEN,2,https://zoek.officielebekendmakingen.nl/kst-22112-2574.xml,"['kst-22112-2572', 'kst-22112-2573', 'kst-22112-2575', 'kst-22112-2576', 'kst-22112-2577', 'kst-22112-2578', 'kst-22112-2579', 'kst-33258-I', 'kst-33258-I']",,"[('klokkenluiders', 63), ('bescherming', 35), ('voorstel', 35), ('cur', 33), ('richtlijn', 25), ('nederland', 23), ('nr', 22), ('commissie', 21), ('huis', 21), ('lidstaten', 20)]"
kst-32034-30,VERSLAG VAN EEN ALGEMEEN OVERLEG,2,https://zoek.officielebekendmakingen.nl/kst-32034-30.xml,"['kst-32034-22', 'kst-32034-23', 'kst-34775-VIII-33', 'kst-34300-VIII-56']",,"[('we', 258), ('nadruk', 169), ('vet', 168), ('minister', 155), ('wel', 145), ('scholen', 125), ('heel', 120), ('moeten', 106), ('onderwijs', 104), ('gaat', 86)]"
kst-34775-31,BRIEF VAN DE MINISTER VOOR BASIS- EN VOORTGEZET ONDERWIJS EN MEDIA,2,https://zoek.officielebekendmakingen.nl/kst-34775-VIII-31.xml,"['kst-32827-120', 'kst-34775-VIII-2', 'kst-34550-VIII-78', 'kst-33541-34', 'kst-32827-96', 'kst-32827-116', 'kst-32827-116', 'kst-32827-117', 'kst-32827-101', 'kst-24095-421', 'kst-32827-121', 'kst-32827-96', 'kst-34725-VIII-1']",,"[('0', 1550), ('entry', 459), ('bottom', 378), ('right', 323), ('row', 186), ('left', 164), ('publieke', 134), ('top', 120), ('omroep', 118), ('2018', 113)]"
kst-32827-122,VERSLAG VAN EEN SCHRIFTELIJK OVERLEG,2,https://zoek.officielebekendmakingen.nl/kst-32827-122.xml,"['kst-32827-116', 'kst-34550-VIII-82', 'kst-32827-105', 'kst-32827-118', 'kst-26643-496', 'kst-30950-138']",,"[('0', 130), ('leden', 93), ('staatssecretaris', 77), ('nadruk', 77), ('onderzoek', 69), ('cur', 55), ('journalistiek', 48), ('vragen', 44), ('lokale', 43), ('entry', 39)]"
kst-33009-12,BRIEF VAN DE MINISTER VAN ECONOMISCHE ZAKEN,2,https://zoek.officielebekendmakingen.nl/kst-33009-12.xml,"['kst-33009-10', 'kst-26643-345', 'kst-33043-42', 'kst-29544-676']",,"[('digitale', 29), ('platforms', 26), ('regelgeving', 24), ('deeleconomie', 16), ('brief', 15), ('zoals', 14), ('verhuur', 13), ('kabinet', 12), ('actief', 10), ('regels', 10)]"
kst-32761-1,BRIEF VAN DE STAATSSECRETARIS VAN VEILIGHEID EN JUSTITIE EN DE MINISTER VAN BINNENLANDSE ZAKEN EN KONINKRIJKSRELATIES,2,https://zoek.officielebekendmakingen.nl/kst-32761-1.xml,"['kst-31051-E', 'kst-22112-1116', 'kst-31051-5', 'kst-26643-174', 'kst-32549-1', 'kst-31841-2']",,"[('kabinet', 75), ('persoonsgegevens', 49), ('bescherming', 38), ('wbp', 37), ('veiligheid', 31), ('cur', 26), ('tussenkop', 22), ('maatregelen', 21), ('moeten', 21), ('2011', 20)]"
kst-32761-10,MOTIE VAN HET LID RECOURT C.S. ,2,https://zoek.officielebekendmakingen.nl/kst-32761-10.xml,[],,"[('tekstregel', 4), ('bescherming', 4), ('sociale', 4), ('netwerken', 4), ('mediasites', 4), ('toestemming', 4), ('ouders', 4), ('persoonsgegevens', 3), ('aanbieders', 3), ('vergaderjaar', 2)]"
kst-32761-11,MOTIE VAN HET LID RECOURT C.S. ,2,https://zoek.officielebekendmakingen.nl/kst-32761-11.xml,[],,"[('tekstregel', 4), ('kinderen', 4), ('sociale', 3), ('minderjarige', 3), ('kind', 3), ('vergaderjaar', 2), ('kamer', 2), ('2', 2), ('titel', 2), ('officieel', 2)]"
kst-32761-34,BRIEF VAN DE STAATSSECRETARIS VAN VEILIGHEID EN JUSTITIE,2,https://zoek.officielebekendmakingen.nl/kst-32761-34.xml,"['kst-32761-27', 'kst-32761-1', 'kst-33000-R']",,"[('verordening', 32), ('nederland', 30), ('persoonsgegevens', 29), ('2012', 28), ('cbp', 25), ('commissie', 18), ('voorstel', 17), ('kamer', 16), ('financiering', 15), ('vraag', 14)]"
kst-32761-44,BRIEF VAN DE STAATSSECRETARIS VAN VEILIGHEID EN JUSTITIE,2,https://zoek.officielebekendmakingen.nl/kst-32761-44.xml,"['kst-32761-27', 'kst-32761-34', 'kst-32317-CA']",,"[('nederland', 87), ('artikel', 77), ('lid', 41), ('commissie', 31), ('verwerking', 29), ('gegevens', 27), ('verantwoordelijke', 26), ('recht', 26), ('tweede', 25), ('persoonsgegevens', 23)]"
