kst-26643-570,BRIEF VAN DE MINISTER VOOR RECHTSBESCHERMING ,2,https://zoek.officielebekendmakingen.nl/kst-26643-570.xml,"['kst-32761-117', 'kst-26643-543', 'kst-26643-541', 'kst-26643-549', 'kst-26643-527', 'kst-33328-K', 'kst-26643-543', 'kst-26643-426']",,"[('algoritmes', 85), ('algoritme', 43), ('transparantie', 40), ('overheid', 26), ('avg', 23), ('informatie', 21), ('voet', 20), ('noot', 19), ('gebruik', 19), ('gebruikt', 17)]"
kst-26643-578,BRIEF VAN DE STAATSSECRETARIS VAN BINNENLANDSE ZAKEN EN KONINKRIJKSRELATIES,2,https://zoek.officielebekendmakingen.nl/kst-26643-578.xml,"['kst-26643-557', 'kst-34493-3', 'kst-26643-570', 'kst-32761-122', 'kst-34972-2', 'kst-33009-30', 'kst-34775-VI-114']",,"[('afdeling', 31), ('kabinet', 22), ('overheid', 21), ('gegevens', 16), ('wetgeving', 14), ('digitale', 14), ('cur', 14), ('daarbij', 13), ('burgers', 10), ('avg', 10)]"
kst-35212-2,INITIATIEFNOTA,2,https://zoek.officielebekendmakingen.nl/kst-35212-2.xml,"['kst-26643-553', 'kst-26643-601', 'kst-26643-557', 'kst-34993-2', 'kst-34430-9', 'kst-26643-541', 'kst-26643-549', 'kst-26643-594', 'kst-26643-570', 'kst-26643-570', 'kst-35000-VII-34']",,"[('algoritmen', 96), ('cur', 39), ('nadruk', 33), ('mensen', 29), ('noot', 28), ('voet', 28), ('nr', 27), ('actief', 23), ('li', 23), ('extref', 22)]"
kst-26643-642,BRIEF VAN DE MINISTER VAN BINNENLANDSE ZAKEN EN KONINKRIJKSRELATIES,2,https://zoek.officielebekendmakingen.nl/kst-26643-642.xml,"['kst-26643-640', 'kst-26643-641', 'kst-26643-601', 'kst-CVIII-S', 'kst-32761-120', 'kst-35212-2', 'kst-26643-610', 'kst-35200-VII-14', 'kst-33826-25', 'kst-22112-2578', 'kst-22112-2578', 'kst-26643-597', 'kst-34926-8', 'kst-26643-536', 'kst-26643-614', 'kst-32827-116', 'kst-32827-127', 'kst-22112-2420', 'kst-26643-549', 'kst-26643-583', 'kst-34000-XIII-140', 'kst-34775-VI-AH', 'kst-33009-13', 'kst-22112-2799']",,"[('ai', 71), ('0', 71), ('noot', 51), ('voet', 51), ('actief', 50), ('extref', 48), ('cur', 46), ('nadruk', 40), ('publieke', 34), ('https', 33)]"
kst-35000-14,MOTIE VAN DE LEDEN MIDDENDORP EN VERHOEVEN,2,https://zoek.officielebekendmakingen.nl/kst-35000-VII-14.xml,[],,"[('tekstregel', 4), ('kamer', 3), ('sociale', 3), ('media', 3), ('internetzoekmachines', 3), ('http', 2), ('vergaderjaar', 2), ('2', 2), ('vii', 2), ('titel', 2)]"
kst-33826-25,BRIEF VAN DE MINISTER VAN BINNENLANDSE ZAKEN EN KONINKRIJKSRELATIES,2,https://zoek.officielebekendmakingen.nl/kst-33826-25.xml,"['kst-34338-3', 'kst-34338-3', 'kst-34338-3', 'kst-34700-34', 'kst-33826-1', 'kst-34338-3', 'kst-34324-3', 'kst-35074-3', 'kst-26643-553', 'kst-29544-848', 'kst-26643-549', 'kst-34775-VII-70', 'kst-22112-38', 'kst-31753-154', 'kst-34588-52', 'kst-34588-32']",,"[('college', 50), ('mensenrechten', 40), ('noot', 40), ('voet', 39), ('vgl', 28), ('kabinet', 22), ('rechten', 21), ('aanbeveling', 20), ('extref', 18), ('actief', 18)]"
kst-35200-14,MOTIE VAN DE LEDEN MIDDENDORP EN DROST,2,https://zoek.officielebekendmakingen.nl/kst-35200-VII-14.xml,[],,"[('algoritmes', 5), ('tekstregel', 4), ('overheid', 4), ('http', 2), ('vergaderjaar', 2), ('kamer', 2), ('2', 2), ('titel', 2), ('middendorp', 2), ('drost', 2)]"
kst-30821-72,BRIEF VAN DE MINISTER VAN JUSTITIE EN VEILIGHEID,2,https://zoek.officielebekendmakingen.nl/kst-30821-72.xml,"['kst-30977-154', 'kst-29924-165', 'kst-30977-154', 'kst-29924-165', 'kst-26643-540', 'kst-34919-1', 'kst-30821-37', 'kst-30821-22', 'kst-30821-27', 'kst-30821-38', 'kst-26643-540', 'kst-30977-154', 'kst-29924-165', 'kst-34952-41', 'kst-30821-37', 'kst-30821-42', 'kst-30821-51', 'kst-34952-41', 'kst-33694-22', 'kst-35000-V-56', 'kst-32824-194', 'kst-32735-209', 'kst-35078-1']",,"[('0', 233), ('left', 76), ('top', 76), ('entry', 75), ('nadruk', 45), ('veiligheid', 35), ('row', 35), ('1', 32), ('statelijke', 31), ('nationale', 27)]"
kst-26643-529,BRIEF VAN DE MINISTER VAN BINNENLANDSE ZAKEN EN KONINKRIJKSRELATIES,2,https://zoek.officielebekendmakingen.nl/kst-26643-529.xml,"['kst-26643-455', 'kst-34700-34', 'kst-26643-460', 'kst-33009-42', 'kst-33009-42', 'kst-31288-545', 'kst-34851-1', 'kst-34700-34', 'kst-34775-VI-88', 'kst-26643-426', 'kst-32761-108', 'kst-26643-426', 'kst-32827-116', 'kst-28760-53', 'kst-26643-431', 'kst-31288-545', 'kst-33009-13', 'kst-34775-VI-88', 'kst-26643-426', 'kst-26643-460', 'kst-34775-VII-52']",,"[('kabinet', 45), ('noot', 41), ('voet', 41), ('publieke', 33), ('actief', 33), ('waarden', 32), ('extref', 31), ('nr', 30), ('mensenrechten', 28), ('rathenau', 27)]"
kst-26643-541,BRIEF VAN DE STAATSSECRETARISSEN VAN ECONOMISCHE ZAKEN EN KLIMAAT EN VAN BINNENLANDSE ZAKEN EN KONINKRIJKSRELATIES EN DE MINISTER VAN JUSTITIE EN VEILIGHEID,2,https://zoek.officielebekendmakingen.nl/kst-26643-541.xml,['kst-34775-XIII-67'],,"[('we', 32), ('digitale', 19), ('onze', 12), ('digitalisering', 11), ('kansen', 9), ('kabinet', 9), ('nederland', 8), ('nieuwe', 7), ('waar', 7), ('strategie', 7)]"
